epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,16269.3,0.5858,0.34991,0.86758,0.91031,0.88328,0.93137,0.75877,0.63645,0.3477,0.86506,0.000334402,0.000334402,0.000334402
155,16374.6,0.58356,0.34733,0.86619,0.91156,0.88269,0.93099,0.75887,0.63601,0.34738,0.86509,0.000328576,0.000328576,0.000328576
156,16479.5,0.58091,0.34782,0.86568,0.90869,0.88455,0.92876,0.75896,0.63567,0.34727,0.86493,0.000322778,0.000322778,0.000322778
157,16583.7,0.5819,0.34753,0.86637,0.9069,0.88587,0.92882,0.75967,0.63551,0.34756,0.86491,0.000317009,0.000317009,0.000317009
158,16688.3,0.57935,0.34744,0.86496,0.90834,0.88491,0.93039,0.76039,0.63502,0.34746,0.86472,0.00031127,0.00031127,0.00031127
159,16792.4,0.57813,0.34534,0.865,0.90223,0.89486,0.9309,0.761,0.63435,0.347,0.86459,0.000305561,0.000305561,0.000305561
160,16897.6,0.57605,0.34461,0.86475,0.91987,0.87568,0.92969,0.76212,0.63434,0.34724,0.86463,0.000299884,0.000299884,0.000299884
161,17001.8,0.57859,0.34453,0.865,0.92715,0.87181,0.93006,0.76126,0.6342,0.34713,0.86451,0.000294239,0.000294239,0.000294239
162,17106.4,0.57777,0.34591,0.86562,0.91595,0.88307,0.93001,0.76084,0.63402,0.34693,0.86436,0.000288628,0.000288628,0.000288628
163,17210.6,0.57598,0.34522,0.86491,0.91827,0.87861,0.92977,0.76005,0.63394,0.34697,0.86445,0.00028305,0.00028305,0.00028305
164,17315.7,0.577,0.34466,0.86543,0.91682,0.88183,0.93009,0.76047,0.63379,0.3471,0.86448,0.000277508,0.000277508,0.000277508
165,17420.3,0.57136,0.34211,0.86358,0.91833,0.88297,0.93012,0.7607,0.63363,0.34687,0.86442,0.000272002,0.000272002,0.000272002
166,17526,0.57692,0.34418,0.86419,0.91814,0.88245,0.9299,0.76005,0.63346,0.34679,0.86443,0.000266532,0.000266532,0.000266532
167,17630.7,0.5681,0.3398,0.86085,0.91891,0.88236,0.93007,0.76074,0.63301,0.34672,0.86422,0.0002611,0.0002611,0.0002611
168,17735.1,0.57305,0.34233,0.86314,0.91959,0.88241,0.92995,0.7601,0.63285,0.34643,0.86424,0.000255707,0.000255707,0.000255707
169,17840.3,0.56676,0.33886,0.86264,0.91926,0.88245,0.92982,0.76022,0.63256,0.34636,0.86405,0.000250352,0.000250352,0.000250352
170,17946.3,0.56698,0.33933,0.86291,0.91993,0.87651,0.92968,0.76031,0.63241,0.34629,0.86404,0.000245039,0.000245039,0.000245039
171,18051.4,0.56924,0.33953,0.86155,0.92024,0.87726,0.92937,0.75988,0.63231,0.34642,0.86401,0.000239766,0.000239766,0.000239766
172,18156.7,0.56585,0.33903,0.8613,0.9197,0.87849,0.9291,0.75973,0.63216,0.34642,0.86396,0.000234535,0.000234535,0.000234535
173,18261.6,0.56345,0.33715,0.8612,0.9199,0.87865,0.92902,0.76031,0.63158,0.3462,0.86362,0.000229347,0.000229347,0.000229347
174,18365.7,0.56383,0.33617,0.86023,0.91928,0.87689,0.93147,0.76084,0.63169,0.34606,0.86364,0.000224202,0.000224202,0.000224202
175,18470.4,0.56401,0.33666,0.86221,0.91911,0.87721,0.93134,0.76056,0.6314,0.3458,0.86356,0.000219102,0.000219102,0.000219102
176,18575.3,0.56424,0.33685,0.86056,0.91988,0.87704,0.93146,0.76129,0.63099,0.34591,0.8635,0.000214046,0.000214046,0.000214046
177,18679.9,0.5575,0.33371,0.85851,0.89256,0.90371,0.9316,0.76125,0.63095,0.3459,0.86346,0.000209037,0.000209037,0.000209037
