epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,23229.9,0.53279,0.3173,0.84902,0.90931,0.91133,0.93593,0.7644,0.64024,0.33797,0.86591,0.000375883,0.000375883,0.000375883
148,23388.7,0.53178,0.3184,0.85111,0.90954,0.91135,0.9357,0.76363,0.63962,0.33739,0.86591,0.000369889,0.000369889,0.000369889
149,23547.7,0.53379,0.31684,0.85225,0.90449,0.91039,0.93387,0.7647,0.63966,0.3373,0.86594,0.000363915,0.000363915,0.000363915
150,23707.1,0.52972,0.31595,0.84824,0.90743,0.91013,0.9339,0.76459,0.63956,0.33763,0.86582,0.000357964,0.000357964,0.000357964
151,23866.2,0.52594,0.31358,0.85066,0.93204,0.88812,0.93407,0.76369,0.639,0.33714,0.86583,0.000352037,0.000352037,0.000352037
152,24025.1,0.52981,0.31522,0.85,0.93061,0.88877,0.9339,0.76291,0.63878,0.33688,0.86571,0.000346133,0.000346133,0.000346133
153,24184.5,0.52886,0.31588,0.84998,0.90889,0.90812,0.93436,0.76366,0.63893,0.33675,0.86577,0.000340254,0.000340254,0.000340254
154,24343.7,0.52843,0.31508,0.84988,0.918,0.90034,0.93695,0.76414,0.63889,0.33658,0.86578,0.000334402,0.000334402,0.000334402
155,24502.4,0.52499,0.31447,0.84874,0.92668,0.89635,0.9374,0.76453,0.63888,0.33644,0.86579,0.000328576,0.000328576,0.000328576
156,24661.3,0.5256,0.31374,0.84985,0.93118,0.89296,0.93685,0.76439,0.63885,0.33648,0.8658,0.000322778,0.000322778,0.000322778
157,24820.9,0.52408,0.31336,0.84671,0.93367,0.8949,0.93593,0.7648,0.63852,0.33653,0.86589,0.000317009,0.000317009,0.000317009
158,24980.1,0.52638,0.31355,0.84939,0.93344,0.89479,0.93566,0.76459,0.63855,0.33667,0.8661,0.00031127,0.00031127,0.00031127
159,25138.7,0.5208,0.31082,0.84854,0.92773,0.89679,0.93633,0.76502,0.63861,0.33674,0.86599,0.000305561,0.000305561,0.000305561
160,25297.6,0.51832,0.30932,0.84614,0.92871,0.89638,0.93675,0.76513,0.63839,0.33666,0.86585,0.000299884,0.000299884,0.000299884
161,25456.7,0.51809,0.30968,0.84646,0.93039,0.89568,0.93754,0.76528,0.63837,0.33645,0.86579,0.000294239,0.000294239,0.000294239
162,25615.7,0.52064,0.31106,0.84818,0.92959,0.89621,0.93696,0.7653,0.63838,0.33629,0.86574,0.000288628,0.000288628,0.000288628
163,25774.7,0.51818,0.30995,0.84481,0.92998,0.89624,0.93702,0.76516,0.63829,0.33601,0.86558,0.00028305,0.00028305,0.00028305
164,25933.5,0.51883,0.30907,0.84668,0.93039,0.89628,0.93703,0.76641,0.63807,0.33592,0.86557,0.000277508,0.000277508,0.000277508
165,26092.4,0.51825,0.30934,0.84701,0.92973,0.89595,0.93691,0.7663,0.63791,0.33601,0.86557,0.000272002,0.000272002,0.000272002
166,26251.5,0.51526,0.30714,0.84446,0.92993,0.89602,0.93699,0.76627,0.63791,0.33606,0.86559,0.000266532,0.000266532,0.000266532
167,26411,0.5151,0.30565,0.84356,0.93097,0.89623,0.93692,0.76695,0.6379,0.33578,0.86553,0.0002611,0.0002611,0.0002611
168,26569.8,0.51478,0.30755,0.84447,0.93009,0.89652,0.93694,0.76593,0.63789,0.3356,0.86549,0.000255707,0.000255707,0.000255707
169,26728.6,0.51165,0.30476,0.84464,0.92836,0.89669,0.93684,0.76567,0.63802,0.33518,0.86549,0.000250352,0.000250352,0.000250352
170,26887.2,0.51583,0.3074,0.84567,0.92785,0.89695,0.93706,0.76673,0.63811,0.3353,0.86549,0.000245039,0.000245039,0.000245039
171,27046.6,0.51631,0.30775,0.84564,0.92926,0.89648,0.93726,0.76684,0.63763,0.33509,0.86536,0.000239766,0.000239766,0.000239766
172,27205.6,0.50949,0.30412,0.8451,0.91502,0.90519,0.93702,0.76789,0.63742,0.33512,0.86525,0.000234535,0.000234535,0.000234535
